Timestamp,ADS1115 (0x48) A0,ADS1115 (0x48) A1,ADS1115 (0x48) A3,ADS1115 (0x49) A0,ADS1115 (0x49) A1,Label
1718200583,12067,12667,12814,13344,13204,T
1718200585,12104,12669,12668,13345,13208,T
1718200587,12045,12669,12763,13337,13194,T
1718200591,12027,12667,12744,13332,13188,T
1718200592,11999,12667,12680,13330,13183,T
1718200594,12035,12667,12619,13327,13180,T
1718200596,12075,12667,12635,13327,13178,T
1718200598,12035,12666,12560,13324,13172,T
1718200600,12010,12666,12564,13323,13166,T
1718200602,11975,12666,12574,13322,13161,T
1718200604,12016,12665,12563,13321,13156,T
1718200606,12152,12665,12643,13318,13150,T
1718200608,11999,12664,12637,13318,13148,T
1718200610,12014,12665,12534,13321,13147,T
1718200612,11954,12665,12414,13335,13150,T
1718200614,11996,12643,12995,13343,13146,T
1718200616,12049,12640,12630,13326,13133,T
1718200618,12386,12422,13579,13262,13104,T
1718200620,12370,12410,13678,13385,13156,T
1718200622,11526,12584,13761,13423,13118,T
1718200624,11347,12597,13536,13603,13292,T
1718200626,11589,12649,13730,13562,13270,T
1718200628,11856,12652,13709,13556,13249,T
1718200630,11713,12640,13702,13539,13236,T
1718200632,11663,12632,13690,13537,13236,T
1718200634,11696,12628,13680,13523,13226,T
1718200636,11683,12627,13687,13512,13217,T
1718200638,11707,12624,13693,13503,13204,T
1718200640,11715,12621,13676,13498,13195,T
1718200642,11628,12619,13692,13492,13188,T
1718200644,11599,12618,13692,13486,13182,T
1718200646,11668,12615,13688,13479,13176,T
1718200648,11676,12610,13687,13472,13170,T
1718200650,11721,12612,13678,13457,13155,T
1718200652,11718,12609,13677,13440,13145,T
1718200654,11672,12610,13675,13436,13142,T
1718200656,11707,12608,13674,13429,13137,T
1718200658,11718,12614,13679,13425,13135,T
1718200660,11814,12654,13705,13420,13127,T
1718200662,11773,12628,13688,13398,13118,T
1718200664,11568,12624,13687,13397,13113,T
1718200666,11655,12623,13686,13393,13110,T
1718200668,11824,12620,13684,13389,13105,T
1718200672,11871,12619,13677,13386,13100,T
1718200672,11789,12618,13672,13383,13096,T
1718200674,11763,12622,13697,13397,13091,T
1718200676,11715,12619,13687,13389,13105,T
1718200678,11698,12617,13680,13383,13097,T
1718200680,11771,12617,13678,13376,13092,T
1718200682,11697,12617,13675,13373,13085,T
1718200684,11679,12617,13675,13369,13082,T
1718200686,11794,12617,13673,13367,13080,T
1718200688,11776,12617,13674,13366,13077,T
1718200690,11785,12614,13673,13362,13071,T
1718200692,11819,12609,13672,13360,13070,T
1718200694,11849,12609,13665,13356,13069,T
1718200696,11883,12609,13661,13353,13067,T
1718200698,11846,12610,13663,13350,13067,T
1718200702,11814,12611,13656,13345,13063,T
1718200702,11798,12598,13645,13335,13045,T
1718200704,11726,12594,13651,13338,13043,T
1718200706,11744,12596,13660,13348,13047,T
1718200708,11695,12598,13657,13367,13054,T
1718200710,11828,12599,13673,13369,13047,T
1718200712,11810,12630,13666,13355,13044,T
1718200714,11608,12632,13660,13344,13043,T
1718200716,11592,12624,13654,13339,13043,T
1718200718,11609,12619,13647,13331,13039,T
1718200720,11662,12613,13643,13325,13037,T
1718200722,11639,12612,13640,13322,13034,T
1718200724,11642,12611,13640,13319,13033,T
1718200726,11595,12610,13638,13316,13032,T
1718200728,11636,12609,13638,13314,13032,T
1718200730,11767,12608,13636,13308,13031,T
1718200732,11674,12605,13640,13353,13266,T
1718200734,11752,12599,13656,13507,13222,T
1718200736,11824,12622,13658,13489,13215,T
1718200739,11620,12615,13659,13482,13208,T
1718200740,11623,12611,13648,13470,13205,T
1718201133,12590,12365,12546,13470,13199,U
1718201135,12569,12363,12548,13483,13178,U
1718201137,12568,12363,12541,13804,13390,U
1718201139,12569,12361,12555,13730,13345,U
1718201141,12452,12371,12553,13679,13319,U
1718201143,12590,12371,12552,13655,13302,U
1718201145,12585,12371,12552,13644,13282,U
1718201147,12583,12371,12552,13632,13266,U
1718201149,12581,12370,12552,13616,13254,U
1718201151,12581,12370,12551,13616,13241,U
1718201153,12552,12368,12557,13553,13514,U
1718201155,12456,12366,12563,12907,13457,U
1718201157,12562,12366,12561,13699,13102,U
1718201159,12571,12367,12552,13634,13205,U
1718201161,12615,12364,12549,13635,13146,U
1718201163,12643,12367,12548,13606,13123,U
1718201165,12631,12367,12547,13611,13107,U
1718201167,12619,12366,12546,13595,13077,U
1718201169,12610,12365,12550,13572,13037,U
1718201171,12592,12363,12548,13584,13030,U
1718201173,12595,12364,12549,13536,13010,U
1718201175,12594,12365,12548,13529,13001,U
1718201177,12592,12365,12547,13495,12981,U
1718201179,12529,12364,12550,13320,13426,U
1718201181,12381,12361,12555,12812,13735,U
1718201183,12578,12362,12561,13568,13640,U
1718201185,12603,12364,12559,13554,13447,U
1718201187,12594,12363,12559,13505,13422,U
1718201189,12589,12365,12558,13486,13380,U
1718201191,12622,12365,12559,13426,13434,U
1718201193,12591,12365,12559,13428,13382,U
1718201195,12586,12364,12557,13516,13384,U
1718201197,12593,12365,12553,13437,13320,U
1718201199,12594,12365,12553,13426,13283,U
1718201201,12611,12368,12555,13414,13256,U
1718201203,12603,12368,12554,13400,13237,U
1718201205,12599,12368,12554,13376,13228,U
1718201207,12597,12369,12554,13371,13217,U
1718201209,12597,12368,12554,13373,13204,U
1718201211,12595,12369,12557,13364,13189,U
1718201214,12594,12369,12556,13344,13175,U
1718201215,12595,12370,12556,13340,13172,U
1718201217,12595,12370,12556,13335,13167,U
1718201219,12593,12371,12556,13339,13135,U
1718201221,12592,12370,12557,13337,13122,U
1718201223,12592,12371,12556,13327,13115,U
1718201225,12591,12371,12555,13327,13100,U
1718201227,12590,12369,12555,13321,13087,U
1718201229,12591,12371,12556,13310,13074,U
1718201231,12590,12371,12556,13305,13064,U
1718201233,12590,12371,12556,13304,13051,U
1718201235,12590,12372,12556,13298,13045,U
1718201237,12590,12372,12556,13295,13033,U
1718201239,12588,12372,12556,13292,13030,U
1718201241,12590,12373,12556,13286,13025,U
1718201243,12589,12373,12556,13290,13021,U
1718201245,12590,12370,12555,13281,13019,U
1718201247,12587,12371,12555,13292,12988,U
1718201249,12657,12368,12553,13250,12985,U
1718201251,12634,12369,12553,13285,12902,U
1718201253,12601,12367,12552,13384,13430,U
1718201255,12632,12368,12552,13544,13261,U
1718201257,12620,12367,12552,13468,13259,U
1718201259,12617,12367,12554,13467,13262,U
1718201261,12615,12368,12555,13418,13216,U
1718201263,12608,12368,12553,13402,13160,U
1718201265,12607,12368,12553,13385,13142,U
1718201267,12603,12368,12554,13370,13126,U
1718201269,12612,12369,12555,13372,13110,U
1718201272,12608,12369,12554,13349,13094,U
1718201273,12607,12368,12556,13330,13052,U
1718201275,12570,12369,12557,13226,13343,U
1718201278,12454,12364,12554,12972,13755,U
1718201280,12728,12367,12561,13526,13173,U
1718201282,12734,12378,12651,13515,13406,U
1718201284,12696,12373,12603,13467,13329,U
1718201286,12674,12376,12601,13450,13275,U
1718201288,12666,12372,12596,13468,13163,U
1718201290,12662,12372,12592,13447,13139,U
1718201292,12660,12370,12589,13650,13494,U
1718201294,12657,12370,12617,13605,13453,U
1718201296,12657,12377,12595,13581,13417,U
1718201298,12649,12376,12592,13558,13403,U
1718201300,12650,12377,12590,13575,13379,U
1718201302,12647,12389,12588,13547,13370,U
1718201304,12641,12402,12592,13561,13360,U
1718201306,12640,12386,12580,13538,13355,U
1718201308,12637,12386,12214,13535,13348,U
1718201310,12637,12351,12557,13506,13343,U
1718201312,12637,12355,12556,13501,13336,U
1718201314,12635,12358,12555,13499,13326,U
1718201316,12634,12359,12555,13499,13322,U
1718201318,12633,12359,12554,13486,13308,U
1718201320,12624,12359,12555,13489,13303,U
1718201322,12623,12358,12554,13481,13296,U
1718201324,12620,12358,12552,13484,13292,U
1718201326,12590,12501,12657,13524,13291,U
1718201328,12586,12375,12573,13475,13274,U
1718201330,12584,12368,12568,13465,13267,U
1718201332,12584,12371,12568,13459,13260,U
1718201334,12584,12370,12567,13435,13252,U
1718201336,12582,12370,12566,13433,13246,U
1718201338,12584,12370,12566,13438,13241,U
1718201340,12583,12372,12566,13426,13235,U
1718201342,12572,12373,12567,13423,13231,U
1718201344,12582,12372,12567,13428,13225,U
1718201346,12583,12373,12567,13421,13219,U
1718201348,12581,12373,12566,13418,13213,U
1718201350,12554,12375,12570,13369,13066,U
1718201352,12550,12377,12572,13322,13301,U
1718201354,12648,12377,12575,13284,13405,U
1718201356,12642,12375,12563,13513,13469,U
1718201358,12667,12376,12562,13453,13573,U
1718201360,12650,12375,12560,13636,13463,U
1718201362,12643,12375,12560,13600,13436,U
1718201364,12638,12375,12561,13585,13404,U
1718201366,12634,12375,12561,13567,13379,U
1718201368,12631,12375,12561,13531,13332,U
1718201370,12642,12374,12568,13504,13312,U
1718201372,12633,12375,12568,13482,13247,U
1718201374,12631,12375,12565,13461,13231,U
1718201376,12628,12374,12563,13481,13279,U
1718201378,12627,12375,12607,13454,13241,U
1718201380,12626,12393,12592,13450,13223,U
1718201382,12620,12391,12585,13441,13212,U
1718201384,12625,12391,12582,13421,13195,U
1718201386,12624,12390,12581,13420,13178,U
1718201388,12622,12390,12580,13418,13156,U
1718201390,12621,12390,12580,13409,13146,U
1718201392,12618,12380,12572,13426,13116,U
1718201394,12613,12381,12342,13415,13088,U
1718201396,12610,12360,12548,13412,13063,U
1718201398,12608,12368,12549,13396,13048,U
1718201400,12607,12367,12549,13391,13041,U
1718201402,12607,12368,12549,13384,13038,U
1718201404,12606,12367,12549,13379,13034,U
1718201409,12613,12364,12548,13363,13032,U
1718201411,12611,12368,12549,13313,13043,U
1718201412,12604,12370,12550,13300,13238,U
1718201414,12602,12368,12549,13276,13218,U
1718201416,12602,12369,12548,13285,13205,U
1718201418,12601,12369,12548,13266,13195,U
1718201419,12599,12367,12547,13253,13188,U
1718201422,12599,12369,12547,13238,13180,U
1718201424,12598,12368,12547,13245,13177,U
1718201426,12597,12370,12547,13242,13167,U
1718201428,12596,12370,12548,13241,13159,U
1718201430,12592,12370,12547,13236,13139,U
1718201432,12589,12369,12547,13243,13119,U
1718201434,12587,12368,12547,13223,13092,U
1718201436,12584,12367,12549,13221,13070,U
1718201438,12582,12367,12549,13210,13057,U
1718201876,12490,12601,12848,12266,13557,V
1718201878,12489,12601,12847,12008,13551,V
1718201880,12489,12604,12886,12103,13569,V
1718201882,12499,12752,12937,12118,13565,V
1718201884,12491,12683,12925,12037,13553,V
1718201886,12492,12644,12894,11866,13539,V
1718201888,12485,12614,12890,11787,13531,V
1718201890,12496,12676,12903,11851,13533,V
1718201892,12494,12638,12942,12103,13525,V
1718201894,12490,12632,12908,12286,13512,V
1718201896,12494,12650,12907,12350,13515,V
1718201898,12487,12628,12895,12133,13491,V
1718201900,12484,12619,12882,11982,13480,V
1718201902,12482,12614,12875,11953,13478,V
1718201904,12484,12622,12871,11920,13477,V
1718201906,12525,12685,13006,12791,13496,V
1718201908,12496,12674,12955,13207,13472,V
1718201910,12494,12698,12909,12350,13474,V
1718201912,12494,12685,12900,12187,13465,V
1718201914,12493,12679,12906,11954,13461,V
1718201916,12489,12678,12903,11995,13459,V
1718201918,12487,12676,12902,12308,13455,V
1718201920,12488,12675,12905,12159,13453,V
1718201922,12485,12673,12903,11962,13448,V
1718201924,12484,12673,12901,11856,13442,V
1718201926,12484,12673,12902,11714,13438,V
1718201928,12484,12672,12918,12077,13432,V
1718201930,12442,12670,12932,13947,13656,V
1718201932,12465,12655,12939,11646,13670,V
1718201934,12480,12708,12944,11798,13610,V
1718201936,12470,12677,12920,12225,13544,V
1718201938,12466,12677,12897,12181,13526,V
1718201940,12461,12666,12898,12324,13500,V
1718201942,12464,13110,13086,12690,13497,V
1718201944,12463,12522,12769,11935,13476,V
1718201946,12457,12685,12813,12191,13465,V
1718201948,12456,12677,12811,12388,13460,V
1718201950,12461,12677,12856,11389,13458,V
1718201952,12469,12669,12859,12472,13452,V
1718201954,12468,12665,12853,12693,13441,V
1718201956,12466,12660,12845,12129,13433,V
1718201958,12472,12753,12889,12034,13406,V
1718201960,12458,12720,12851,12621,13395,V
1718201962,12451,12698,12846,12444,13392,V
1718201964,12448,12685,12841,12969,13369,V
1718201966,12444,12683,12844,13368,13450,V
1718201968,12444,12682,12854,13181,13467,V
1718201970,12446,12690,12868,13029,13461,V
1718201972,12447,12959,13023,13570,13457,V
1718201974,12446,12926,12976,13102,13444,V
1718201976,12447,12837,12970,12453,13443,V
1718201978,12446,12733,12913,12690,13439,V
1718201980,12446,12731,12914,13482,13435,V
1718201982,12446,12729,12913,12694,13429,V
1718201984,12446,12728,12913,13004,13423,V
1718201986,12445,12722,12908,12751,13418,V
1718201988,12446,12722,12906,12394,13416,V
1718201990,12448,12721,12907,13204,13411,V
1718201992,12448,12721,12908,12648,13405,V
1718201994,12447,12720,12907,12987,13399,V
1718201996,12448,12723,12930,12479,13401,V
1718201998,12453,12834,12952,12628,13404,V
1718202000,12455,12781,12935,12471,13396,V
1718202002,12454,12769,12930,12677,13389,V
1718202004,12459,12743,12918,12543,13375,V
1718202006,12456,12739,12912,12507,13389,V
1718202008,12454,12736,12906,12272,13380,V
1718202010,12455,12732,12898,12343,13371,V
1718202012,12455,12732,12896,12335,13368,V
1718202014,12455,12770,12891,12434,13369,V
1718202016,12455,12758,12899,12644,13363,V
1718202018,12455,12745,12891,12557,13360,V
1718202020,12452,12741,12904,13533,13355,V
1718202023,12452,12736,12897,13954,13476,V
1718202024,12483,12733,12900,13565,13499,V
1718202026,12475,12695,12861,13088,13476,V
1718202028,12468,12684,12862,13049,13459,V
1718202030,12468,12681,12859,12979,13458,V
1718202033,12471,12679,12859,12953,13456,V
1718202035,12508,12681,12836,13512,13431,V
1718202037,12497,12682,12840,13465,13423,V
1718202039,12479,12679,12839,13447,13415,V
1718202041,12476,12643,12841,13487,13410,V
1718202043,12476,12689,12850,13440,13389,V
1718202045,12476,12684,12849,13428,13378,V
1718202047,12475,12681,12846,13420,13367,V
1718202049,12474,12676,12845,13411,13359,V
1718202051,12472,12674,12847,13383,13351,V
1718202053,12472,12671,12845,13366,13346,V
1718202055,12509,12675,12924,13338,13284,V
1718202057,12503,12670,12865,13322,13277,V
1718202059,12502,12657,12851,13308,13262,V
1718202061,12501,12647,12860,13288,13265,V
1718202063,12501,12645,12852,13277,13260,V
1718202065,12496,12646,12846,13896,13373,V
1718202067,12497,12672,12858,13592,13338,V
1718202069,12539,12717,12840,13528,13315,V
1718202071,12529,12710,12837,13506,13301,V
1718202073,12528,12706,12836,13494,13290,V
1718202075,12526,12704,12832,13480,13280,V
1718202077,12525,12703,12832,13469,13271,V
1718202079,12523,12699,12831,13457,13266,V
1718202081,12519,12698,12831,13444,13260,V
1718202083,12520,12695,12830,13431,13256,V
1718202085,12515,12702,12832,13436,13257,V
1718202087,12510,12690,12830,13411,13251,V
1718202089,12509,12686,12829,13406,13246,V
1718202091,12509,12685,12828,13393,13244,V
1718202093,12508,12683,12828,13383,13240,V
1718202095,12505,12682,12826,13367,13236,V
1718202097,12504,12680,12824,13356,13234,V
1718202099,12502,12678,12822,13341,13229,V
1718202101,12502,12678,12821,13327,13227,V
1718202103,12501,12676,12820,13315,13224,V
1718202105,12500,12683,12827,13314,13226,V
1718202107,12499,12678,12819,13299,13219,V
1718202109,12499,12675,12818,13281,13218,V
1718202111,12499,12673,12816,13275,13214,V
1718202113,12498,12671,12815,13264,13211,V
1718202115,12496,12670,12815,13252,13209,V
1718202117,12498,12677,12818,13258,13213,V
1718202119,12496,12671,12817,13236,13206,V
1718202121,12493,12676,12812,13226,13197,V
1718202123,12494,12678,12813,13229,13199,V
1718202125,12497,12757,12847,13147,13193,V
1718202127,12493,12731,12836,13205,13186,V
1718202129,12492,12727,12833,13199,13179,V
1718202131,12491,12720,12831,13196,13175,V
1718202133,12491,12716,12829,13197,13170,V
1718202135,12491,12716,12827,13189,13165,V
1718202137,12489,12715,12828,13197,13159,V
1718202547,12481,12363,12547,12556,13106,W
1718202549,12480,12363,12547,12556,13091,W
1718202551,12479,12362,12546,12556,13077,W
1718202553,12479,12363,12546,12556,13062,W
1718202555,12480,12363,12547,12556,13050,W
1718202557,12479,12363,12546,12557,13046,W
1718202559,12480,12361,12546,12556,13030,W
1718202561,12478,12361,12546,12556,13016,W
1718202563,12476,12361,12544,12554,13008,W
1718202565,12477,12362,12544,12555,12986,W
1718202567,12431,12358,12542,12553,13381,W
1718202569,12503,12358,12541,12552,13225,W
1718202571,12496,12358,12541,12552,13203,W
1718202573,12568,12359,12541,12552,13194,W
1718202575,12536,12359,12542,12553,13222,W
1718202577,12530,12359,12402,12548,13361,W
1718202579,12522,12364,12551,12545,13346,W
1718202581,12521,12363,12550,12545,13336,W
1718202583,12520,12363,12549,12544,13321,W
1718202585,12517,12363,12549,12544,13311,W
1718202587,12516,12363,12549,12544,13306,W
1718202589,12517,12363,12548,12544,13302,W
1718202591,12516,12363,12548,12544,13299,W
1718202593,12516,12363,12548,12544,13294,W
1718202595,12514,12363,12548,12542,13292,W
1718202597,12514,12363,12548,12542,13291,W
1718202599,12513,12363,12548,12542,13288,W
1718202602,12513,12363,12548,12543,13284,W
1718202603,12513,12364,12548,12542,13277,W
1718202605,12511,12363,12548,12542,13277,W
1718202608,12511,12364,12548,12541,13275,W
1718202609,12510,12363,12547,12540,13268,W
1718202611,12509,12363,12547,12542,13269,W
1718202614,12508,12363,12547,12541,13268,W
1718202615,12560,12363,12547,12540,13295,W
1718202617,12564,12363,12548,12540,13285,W
1718202620,12545,12363,12548,12540,13272,W
1718202621,12544,12363,12547,12539,13269,W
1718202624,12542,12363,12545,12539,13264,W
1718202626,12571,12363,12547,12538,13285,W
1718202628,12588,12365,12547,12538,13280,W
1718202630,12539,12360,12546,12535,13481,W
1718202632,12533,12360,12546,12538,13418,W
1718202634,12532,12360,12546,12539,13388,W
1718202636,12524,12358,12550,12539,13362,W
1718202638,12524,12359,12543,12541,13350,W
1718202640,12522,12360,12543,12541,13346,W
1718202642,12523,12360,12543,12541,13342,W
1718202644,12524,12361,12542,12540,13340,W
1718202646,12523,12361,12542,12540,13333,W
1718202648,12523,12361,12542,12540,13328,W
1718202650,12521,12361,12542,12540,13345,W
1718202652,12519,12361,12542,12540,13334,W
1718202654,12519,12361,12542,12540,13335,W
1718202656,12514,12362,12543,12540,13331,W
1718202660,12514,12362,12543,12540,13327,W
1718202660,12514,12362,12543,12540,13319,W
1718202662,12513,12362,12543,12540,13315,W
1718202664,12513,12362,12543,12540,13315,W
1718202666,12511,12362,12543,12540,13316,W
1718202668,12509,12362,12543,12539,13315,W
1718202670,12508,12362,12542,12539,13318,W
1718202672,12565,12362,12543,12536,13350,W
1718202674,12546,12362,12543,12537,13311,W
1718202676,12545,12362,12548,12537,13319,W
1718202678,12540,12362,12547,12538,13316,W
1718202680,12533,12361,12547,12538,13309,W
1718202682,12532,12362,12547,12538,13307,W
1718202684,12529,12362,12547,12539,13300,W
1718202686,12529,12362,12547,12539,13309,W
1718202689,12529,12361,12547,12540,13298,W
1718202690,12528,12362,12547,12540,13294,W
1718202692,12528,12362,12547,12539,13296,W
1718202695,12519,12363,12547,12541,13294,W
1718202696,12527,12363,12547,12541,13292,W
1718202698,12526,12362,12547,12542,13314,W
1718202701,12526,12363,12547,12542,13305,W
1718202703,12525,12362,12546,12541,13299,W
1718202705,12524,12363,12547,12542,13298,W
1718202707,12525,12363,12547,12542,13294,W
1718202709,12524,12363,12547,12539,13291,W
1718202711,12524,12362,12547,12541,13293,W
1718202712,12521,12363,12547,12543,13287,W
1718202715,12521,12362,12547,12542,13285,W
1718202717,12521,12362,12547,12544,13292,W
1718202719,12521,12363,12547,12543,13287,W
1718202721,12521,12363,12547,12543,13288,W
1718202723,12521,12363,12547,12544,13289,W
1718202725,12522,12363,12547,12543,13282,W
1718202727,12524,12364,12547,12542,13286,W
1718202729,12525,12384,12546,12543,13272,W
1718202731,12523,12381,12546,12542,13267,W
1718202733,12522,12380,12546,12542,13265,W
1718202735,12517,12380,12546,12542,13253,W
1718202737,12528,12380,12546,12541,13274,W
1718202739,12521,12379,12546,12541,13253,W
1718202741,12520,12379,12546,12541,13250,W
1718202743,12536,12379,12545,12541,13298,W
1718202745,12532,12377,12547,12541,13268,W
1718202747,12528,12375,12546,12541,13257,W
1718202749,12528,12376,12546,12541,13254,W
1718202751,12526,12376,12546,12541,13250,W
1718202753,12525,12376,12546,12541,13247,W
1718202755,12528,12426,12580,12541,13244,W
1718202757,12526,12384,12555,12541,13274,W
1718202759,12523,12382,12554,12540,13261,W
1718202761,12520,12381,12553,12541,13253,W
1718202763,12520,12380,12553,12539,13249,W
1718202765,12519,12379,12553,12540,13246,W
1718202767,12519,12379,12553,12540,13247,W
1718202769,12519,12378,12553,12539,13244,W
1718202771,12518,12378,12552,12540,13239,W
1718202773,12519,12375,12553,12542,13232,W
1718202775,12518,12374,12552,12541,13220,W
1718202777,12517,12375,12552,12541,13221,W
1718202779,12518,12375,12551,12540,13221,W
1718202781,12517,12375,12552,12541,13222,W
1718202783,12516,12374,12552,12540,13220,W
1718202785,12517,12374,12551,12539,13220,W
1718202787,12516,12373,12550,12537,13220,W
1718202789,12517,12373,12549,12538,13218,W
1718202791,12517,12373,12549,12537,13226,W
1718202793,12516,12372,12548,12537,13220,W
1718202795,12517,12372,12549,12537,13218,W
1718202797,12515,12372,12548,12537,13216,W
1718202799,12516,12372,12549,12537,13213,W
1718202801,12515,12372,12548,12537,13212,W
1718202803,12515,12372,12548,12534,13210,W
1718202805,12515,12372,12548,12537,13209,W
1718202807,12515,12372,12548,12537,13208,W
1718202809,12514,12372,12547,12537,13208,W
1718202811,12514,12371,12548,12536,13206,W
1718202813,12514,12371,12547,12537,13206,W
1718202815,12514,12371,12547,12536,13204,W
1718202817,12513,12371,12547,12536,13204,W
1718202819,12514,12372,12547,12536,13201,W
1718202821,12513,12371,12547,12536,13204,W
1718202823,12494,12371,12547,12537,13202,W
1718202827,12513,12371,12547,12536,13204,W
1718202827,12513,12371,12547,12536,13195,W
1718202829,12513,12371,12547,12536,13195,W
1718202831,12514,12370,12547,12536,13197,W
1718202833,12514,12371,12547,12536,13194,W
1718202835,12514,12371,12547,12536,13193,W
1718202837,12515,12370,12547,12536,13205,W
1718202839,12515,12371,12547,12536,13196,W
1718202841,12515,12371,12546,12535,13190,W
1718202843,12515,12371,12547,12535,13189,W
1718202845,12515,12371,12546,12535,13187,W
1718202847,12516,12371,12546,12535,13188,W
1718202849,12515,12371,12546,12533,13188,W
1718202851,12515,12370,12546,12536,13187,W
1718202853,12515,12370,12546,12535,13189,W
1718202855,12516,12371,12546,12535,13189,W
1718202857,12515,12370,12546,12535,13185,W
1718202859,12512,12370,12546,12534,13185,W
1718202861,12515,12370,12544,12534,13186,W
1718202863,12522,12370,12545,12535,13233,W
1718202865,12520,12371,12546,12535,13217,W
1718202867,12519,12371,12546,12535,13207,W
1718202869,12519,12370,12546,12535,13204,W
1718202871,12518,12370,12545,12535,13199,W
1718202873,12518,12370,12546,12535,13195,W
1718202875,12516,12371,12546,12535,13190,W
1718202877,12518,12370,12546,12534,13189,W
1718202879,12517,12370,12546,12534,13188,W
1718202881,12517,12370,12546,12535,13186,W
1718202883,12517,12370,12545,12531,13166,W
1718202885,12517,12370,12545,12534,13188,W
1718202887,12517,12370,12546,12535,13186,W
1718202889,12515,12370,12546,12534,13183,W
1718202891,12515,12369,12545,12535,13182,W
1718202893,12514,12368,12545,12534,13181,W
1718202895,12515,12368,12545,12534,13179,W
1718202897,12515,12368,12545,12534,13177,W
1718202901,12513,12364,12538,12534,13180,W
1718202901,12520,12368,12545,12533,13200,W
1718202903,12519,12368,12540,12533,13202,W
1718202906,12508,12366,12545,12533,13190,W
1718202907,12518,12368,12545,12533,13186,W
1718202909,12518,12368,12545,12534,13186,W
1718202911,12517,12368,12544,12533,13185,W
1718202913,12517,12367,12545,12533,13182,W
1718202916,12518,12367,12545,12533,13181,W
1718202917,12517,12367,12545,12533,13178,W
1718202919,12506,12367,12545,12533,13175,W
1718202922,12517,12367,12545,12533,13172,W
1718202923,12516,12368,12545,12534,13170,W
1718202926,12517,12368,12545,12533,13169,W
1718202928,12517,12368,12545,12535,13170,W
1718202931,12518,12367,12544,12535,13173,W
1718202932,12516,12368,12544,12534,13170,W
1718202934,12514,12368,12544,12534,13168,W
1718202936,12526,12367,12543,12533,13236,W
1718202938,12521,12368,12543,12534,13192,W
1718202940,12515,12366,12544,12533,13178,W
1718202942,12515,12366,12544,12533,13174,W
1718202944,12514,12366,12544,12533,13171,W
1718202946,12522,12374,12549,12540,13171,W
1718202948,12515,12372,12547,12539,13164,W
1718202950,12519,12370,12546,12536,13184,W
1718202952,12524,12367,12545,12532,13197,W
1718202954,12520,12367,12545,12534,13171,W
1718202958,12518,12367,12541,12534,13168,W
1718202958,12519,12368,12545,12530,13167,W
1718202960,12518,12368,12544,12534,13165,W
1718202962,12518,12368,12544,12534,13164,W
1718202964,12518,12366,12544,12534,13163,W
1718202966,12517,12367,12544,12533,13163,W
1718202968,12517,12368,12544,12534,13163,W
1718202972,12517,12368,12544,12534,13158,W
1718202973,12516,12367,12544,12534,13156,W
1718202975,12515,12368,12544,12534,13157,W
1718202977,12516,12367,12544,12534,13157,W
1718202979,12515,12367,12544,12535,13153,W
1718202981,12515,12368,12544,12535,13151,W
1718202983,12513,12367,12544,12534,13151,W
1718202985,12515,12368,12544,12534,13151,W
1718202987,12514,12367,12544,12534,13149,W
1718202989,12514,12367,12544,12534,13147,W
1718202991,12514,12367,12544,12533,13140,W
1718202993,12515,12367,12544,12534,13146,W
1718202995,12515,12367,12544,12534,13140,W
1718202997,12514,12368,12544,12534,13136,W
1718202999,12514,12368,12543,12534,13134,W
1718203001,12514,12367,12544,12534,13133,W
1718203003,12513,12367,12544,12534,13130,W
1718203440,11954,12540,13072,13154,13280,X
1718203442,12139,12596,13165,13213,13271,X
1718203444,11883,13054,13077,13136,13239,X
1718203446,11857,13091,13061,13121,13229,X
1718203448,11783,13018,13063,13129,13231,X
1718203450,11769,12996,13060,13127,13227,X
1718203452,11743,12989,13057,13123,13225,X
1718203454,11758,12978,13053,13116,13222,X
1718203456,11747,12957,13049,13110,13214,X
1718203458,11864,12922,13058,13141,13265,X
1718203460,11560,12892,13044,13146,13291,X
1718203462,11758,12879,13041,13127,13249,X
1718203464,11706,12876,13039,13123,13242,X
1718203466,11682,12852,13037,13119,13238,X
1718203468,11939,13220,13066,13093,13238,X
1718203470,11680,13155,13043,13095,13224,X
1718203472,11840,12902,13030,13082,13213,X
1718203474,11802,12902,13022,13084,13206,X
1718203476,11734,12904,13021,13087,13202,X
1718203478,11759,12959,13020,13082,13199,X
1718203480,11704,13003,13017,13077,13197,X
1718203482,11698,12958,13015,13071,13192,X
1718203484,11748,12953,13014,13068,13190,X
1718203486,11762,12949,13012,13066,13188,X
1718203488,11724,12944,13010,13063,13187,X
1718203490,11735,12941,13009,13061,13185,X
1718203492,11666,12942,13008,13063,13183,X
1718203494,11706,12937,13007,13060,13180,X
1718203496,11687,12935,13006,13059,13179,X
1718203500,11791,12932,13005,13057,13178,X
1718203500,11819,12940,13011,13060,13177,X
1718203502,11732,12932,13006,13058,13175,X
1718203504,11738,12927,13004,13056,13172,X
1718203506,11727,12928,13002,13055,13170,X
1718203508,11716,12924,13001,13054,13168,X
1718203510,11747,12923,12999,13053,13166,X
1718203512,11698,12919,12997,13051,13164,X
1718203514,11655,12916,12997,13049,13161,X
1718203516,11697,12911,12996,13049,13157,X
1718203518,11686,12915,12995,13049,13155,X
1718203520,11688,12912,12994,13049,13153,X
1718203522,11624,12913,13001,13054,13151,X
1718203524,11660,12910,12997,13049,13148,X
